date,region,product,category,channel,campaign,orders,impressions,discount_band,revenue,holiday_flag,inventory_status,incident_flag
2025-10-28,South,Skincare Kit,Beauty,Web,Campaign_B,22,338,none,2315.58,0,in_stock,0
2025-10-28,North,Skincare Kit,Beauty,Mobile,Campaign_A,32,613,high,2226.72,0,in_stock,0
2025-10-28,West,T-Shirt,Fashion,Mobile,Campaign_C,19,191,low,603.29,0,in_stock,0
2025-10-28,West,Skincare Kit,Beauty,Retail,Campaign_A,40,580,none,4611.49,0,low_stock,0
2025-10-28,West,Smart Lamp,Home,Web,Campaign_B,26,573,low,1914.59,0,in_stock,0
2025-10-28,East,T-Shirt,Fashion,Web,Campaign_A,14,225,none,602.87,0,in_stock,0
2025-10-28,East,Coffee Pack,Grocery,Web,Campaign_A,45,704,low,1546.88,0,in_stock,0
2025-10-28,North,Organic Bundle,Grocery,Mobile,Campaign_B,7,543,high,374.7,0,out_of_stock,0
2025-10-29,South,Skincare Kit,Beauty,Mobile,Campaign_A,44,643,none,5443.19,0,in_stock,0
2025-10-29,South,Standing Desk,Furniture,Retail,Campaign_C,58,868,none,29586.36,0,in_stock,0
2025-10-29,North,Standing Desk,Furniture,Web,,49,616,none,27200.94,0,in_stock,0
2025-10-29,South,Snack Box,Grocery,Retail,Campaign_A,30,393,none,663.23,0,in_stock,0
2025-10-29,South,Smart Lamp,Home,Mobile,Campaign_A,31,582,none,2514.29,0,in_stock,0
2025-10-29,North,Skincare Kit,Beauty,Web,Campaign_A,43,544,none,4381.29,0,in_stock,0
2025-10-29,North,Dumbbell Set,Sports,Mobile,Campaign_B,28,347,low,4272.07,0,in_stock,0
2025-10-29,West,Dumbbell Set,Sports,Web,Campaign_A,33,531,none,5506.19,0,in_stock,0
2025-10-29,West,Headphones,Electronics,Web,Campaign_C,9,74,low,1451.01,0,in_stock,0
2025-10-29,West,Coffee Pack,Grocery,Web,,35,792,low,809.52,0,in_stock,0
2025-10-29,East,Office Chair,Furniture,Mobile,Campaign_A,42,891,none,15669.96,0,in_stock,0
2025-10-29,East,Dumbbell Set,Sports,Web,Campaign_A,47,1077,high,5630.01,0,in_stock,0
2025-10-30,South,Skincare Kit,Beauty,Retail,,53,1259,none,4436.89,0,in_stock,0
2025-10-30,South,Dumbbell Set,Sports,Mobile,,48,669,none,6392.38,0,in_stock,0
2025-10-30,South,Smart Lamp,Home,Mobile,Campaign_B,53,450,low,3650.83,0,in_stock,0
2025-10-30,South,Running Shoes,Fashion,Mobile,Campaign_B,50,1181,low,5996.51,0,in_stock,0
2025-10-30,North,Office Chair,Furniture,Web,Campaign_B,40,760,none,15772.28,0,in_stock,0
2025-10-30,North,Smart Lamp,Home,Mobile,Campaign_B,43,717,none,3073.83,0,in_stock,0
2025-10-30,North,Skincare Kit,Beauty,Web,Campaign_A,59,1235,none,6444.38,0,in_stock,0
2025-10-30,West,Snack Box,Grocery,Web,Campaign_C,37,509,low,672.05,0,in_stock,0
2025-10-30,West,Smart Lamp,Home,Mobile,Campaign_A,48,993,none,3998.02,0,in_stock,0
2025-10-30,East,Smartphone,Electronics,Web,Campaign_C,67,536,medium,38249.27,0,in_stock,0
2025-10-30,East,Coffee Pack,Grocery,Web,Campaign_C,10,708,none,311.46,0,out_of_stock,0
2025-10-30,East,Smart Lamp,Home,Mobile,Campaign_C,42,593,none,3085.96,0,in_stock,0
2025-10-30,East,Skincare Kit,Beauty,Web,Campaign_A,55,695,none,5676.6,0,in_stock,0
2025-10-30,North,Running Shoes,Fashion,Web,Campaign_A,29,516,none,3863.04,0,in_stock,0
2025-10-31,North,Coffee Pack,Grocery,Mobile,Campaign_B,31,659,high,758.62,0,in_stock,0
2025-10-31,South,Coffee Pack,Grocery,Web,Campaign_C,39,543,none,1261.72,0,in_stock,0
2025-10-31,South,Smart Lamp,Home,Mobile,Campaign_B,25,372,none,1841.95,0,in_stock,0
2025-10-31,South,Standing Desk,Furniture,Web,Campaign_C,45,1097,high,19666.47,0,in_stock,0
2025-10-31,North,Dumbbell Set,Sports,Web,Campaign_B,42,747,none,6112.16,0,low_stock,0
2025-10-31,North,Smart Lamp,Home,Web,Campaign_B,38,389,low,2844.39,0,in_stock,0
2025-10-31,South,Yoga Mat,Sports,Web,Campaign_A,60,776,low,3455.08,0,in_stock,0
2025-10-31,West,Laptop,Electronics,Web,Campaign_B,44,874,none,50950.53,0,in_stock,0
2025-10-31,West,Office Chair,Furniture,Mobile,,21,474,none,6329.74,0,in_stock,0
2025-10-31,East,Skincare Kit,Beauty,Web,,67,912,low,5226.96,0,low_stock,0
2025-10-31,East,Organic Bundle,Grocery,Retail,Campaign_B,29,345,medium,1368.54,0,in_stock,0
2025-10-31,East,Laptop,Electronics,Web,Campaign_A,48,887,none,66161.99,0,in_stock,0
2025-10-31,East,Yoga Mat,Sports,Web,Campaign_A,46,1022,medium,2379.41,0,in_stock,0
2025-10-31,North,Smartphone,Electronics,Web,Campaign_B,19,244,none,12615.67,0,in_stock,0
2025-11-01,South,Smart Lamp,Home,Web,Campaign_B,24,388,low,1617.57,0,in_stock,0
2025-11-01,South,Organic Bundle,Grocery,Mobile,Campaign_A,5,403,none,365.14,0,out_of_stock,0
2025-11-01,South,Office Chair,Furniture,Retail,Campaign_A,75,1277,low,26913.62,0,in_stock,0
2025-11-01,North,Running Shoes,Fashion,Web,Campaign_B,43,453,high,3746.82,0,in_stock,0
2025-11-01,North,Dumbbell Set,Sports,Mobile,Campaign_C,37,719,low,4422.59,0,in_stock,0
2025-11-01,North,Skincare Kit,Beauty,Web,Campaign_A,40,632,low,4507.16,0,in_stock,0
2025-11-01,South,Skincare Kit,Beauty,Retail,Campaign_B,27,484,medium,1979.95,0,in_stock,0
2025-11-01,West,Skincare Kit,Beauty,Mobile,Campaign_A,69,1508,medium,6902.07,0,in_stock,0
2025-11-01,West,Dumbbell Set,Sports,Mobile,Campaign_C,52,609,medium,5302.01,0,in_stock,0
2025-11-01,West,Running Shoes,Fashion,Web,,51,678,none,5839.46,0,in_stock,0
2025-11-01,East,Organic Bundle,Grocery,Web,Campaign_A,66,610,medium,3888.55,0,in_stock,0
2025-11-01,East,Dumbbell Set,Sports,Web,Campaign_C,33,445,none,4105.18,0,in_stock,0
2025-11-01,East,Skincare Kit,Beauty,Web,Campaign_A,25,404,high,1883.21,0,in_stock,0
2025-11-01,North,Snack Box,Grocery,Web,Campaign_A,35,420,low,800.99,0,in_stock,0
2025-11-02,South,Office Chair,Furniture,Mobile,Campaign_B,62,819,high,17602.76,0,in_stock,0
2025-11-02,South,T-Shirt,Fashion,Web,Campaign_B,31,770,none,1141.29,0,in_stock,0
2025-11-02,North,Running Shoes,Fashion,Mobile,Campaign_C,52,1202,none,5657.31,0,in_stock,0
2025-11-02,North,Office Chair,Furniture,Web,Campaign_B,43,563,high,11411.22,0,in_stock,0
2025-11-02,North,Smart Lamp,Home,Mobile,Campaign_A,20,441,none,1851.99,0,in_stock,0
2025-11-02,North,Skincare Kit,Beauty,Mobile,Campaign_C,47,723,medium,3193.33,0,in_stock,0
2025-11-02,West,Smart Lamp,Home,Mobile,Campaign_A,66,1118,medium,5253.56,0,in_stock,0
2025-11-02,West,Yoga Mat,Sports,Web,Campaign_B,45,827,none,2442.76,0,in_stock,0
2025-11-02,West,Skincare Kit,Beauty,Mobile,Campaign_A,19,283,none,2116.93,0,in_stock,0
2025-11-02,East,Dumbbell Set,Sports,Web,Campaign_A,43,944,none,6627.68,0,in_stock,0
2025-11-02,East,Snack Box,Grocery,Web,Campaign_A,38,915,low,750.71,0,in_stock,0
2025-11-02,East,Standing Desk,Furniture,Mobile,Campaign_B,76,1691,low,46037.08,0,in_stock,0
2025-11-02,West,Running Shoes,Fashion,Web,Campaign_A,54,710,low,7241.05,0,low_stock,0
2025-11-03,North,Smart Lamp,Home,Web,Campaign_A,51,665,low,4530.89,0,in_stock,0
2025-11-03,South,Skincare Kit,Beauty,Mobile,Campaign_A,31,612,high,2676.11,0,in_stock,0
2025-11-03,South,Running Shoes,Fashion,Mobile,Campaign_C,31,339,medium,3161.69,0,in_stock,0
2025-11-03,South,Coffee Pack,Grocery,Retail,Campaign_C,38,919,none,1218.53,0,in_stock,0
2025-11-03,North,Running Shoes,Fashion,Mobile,Campaign_C,59,1394,none,6285.88,0,in_stock,0
2025-11-03,North,Skincare Kit,Beauty,Web,Campaign_A,23,285,none,2741.7,0,in_stock,0
2025-11-03,North,Dumbbell Set,Sports,Web,Campaign_A,25,274,none,4067.17,0,in_stock,0
2025-11-03,West,Smart Lamp,Home,Retail,Campaign_B,57,493,none,4590.66,0,in_stock,0
2025-11-03,West,Snack Box,Grocery,Web,,38,802,none,748.35,0,in_stock,0
2025-11-03,East,Running Shoes,Fashion,Retail,Campaign_C,50,545,low,4970.56,0,in_stock,0
2025-11-03,East,Yoga Mat,Sports,Web,Campaign_A,32,776,high,1240.32,0,in_stock,0
2025-11-03,East,Skincare Kit,Beauty,Mobile,Campaign_A,53,534,low,4865.49,0,in_stock,0
2025-11-03,West,Office Chair,Furniture,Web,Campaign_B,70,840,medium,23437.86,0,in_stock,0
2025-11-04,South,Skincare Kit,Beauty,Web,Campaign_B,24,301,none,2410.02,0,in_stock,0
2025-11-04,North,Snack Box,Grocery,Web,Campaign_C,59,1206,high,745.32,0,in_stock,0
2025-11-04,North,Dumbbell Set,Sports,Web,Campaign_B,48,702,none,6467.4,0,in_stock,0
2025-11-04,North,Skincare Kit,Beauty,Mobile,,24,576,medium,1508.35,0,in_stock,0
2025-11-04,North,Standing Desk,Furniture,Mobile,Campaign_C,48,904,medium,21670.77,0,in_stock,0
2025-11-04,South,Snack Box,Grocery,Web,Campaign_B,39,793,none,839.49,0,in_stock,0
2025-11-04,West,Skincare Kit,Beauty,Web,Campaign_C,25,507,none,2209.02,0,in_stock,0
2025-11-04,East,Running Shoes,Fashion,Mobile,Campaign_C,11,242,medium,1045.49,0,in_stock,0
2025-11-04,East,Standing Desk,Furniture,Retail,Campaign_B,52,443,none,32754.37,0,in_stock,0
2025-11-04,East,Skincare Kit,Beauty,Mobile,Campaign_A,37,782,none,4227.69,0,in_stock,0
2025-11-04,East,Snack Box,Grocery,Web,,34,497,none,677.86,0,in_stock,0
2025-11-04,West,Office Chair,Furniture,Mobile,Campaign_C,50,1162,none,15408.44,0,in_stock,0
2025-11-05,South,Office Chair,Furniture,Web,Campaign_C,20,198,medium,5979.64,0,in_stock,0
2025-11-05,South,Yoga Mat,Sports,Web,Campaign_B,25,463,medium,1000.7,0,in_stock,0
2025-11-05,North,Organic Bundle,Grocery,Mobile,Campaign_B,46,386,medium,2529.07,0,in_stock,0
2025-11-05,North,Yoga Mat,Sports,Web,,13,317,none,596.47,0,in_stock,0
2025-11-05,West,Organic Bundle,Grocery,Web,Campaign_B,41,547,none,2323.5,0,in_stock,0
2025-11-05,West,Skincare Kit,Beauty,Web,Campaign_B,56,1248,high,3848.37,0,in_stock,0
2025-11-05,East,Headphones,Electronics,Web,Campaign_A,26,590,high,4179.78,0,in_stock,0
2025-11-05,East,Skincare Kit,Beauty,Retail,Campaign_B,65,1380,none,6733.35,0,in_stock,0
2025-11-05,East,Coffee Pack,Grocery,Web,Campaign_A,53,1253,medium,1604.52,0,in_stock,0
2025-11-05,East,Yoga Mat,Sports,Web,Campaign_B,40,566,low,1877.94,0,in_stock,0
2025-11-06,North,Skincare Kit,Beauty,Mobile,Campaign_C,45,686,none,4208.38,0,in_stock,0
2025-11-06,South,Office Chair,Furniture,Web,Campaign_B,38,638,medium,12763.11,0,in_stock,0
2025-11-06,South,Yoga Mat,Sports,Web,Campaign_A,27,245,none,1437.08,0,in_stock,0
2025-11-06,South,Coffee Pack,Grocery,Web,Campaign_C,28,324,high,518.78,0,in_stock,0
2025-11-06,North,Standing Desk,Furniture,Mobile,Campaign_B,42,581,medium,22368.45,0,in_stock,0
2025-11-06,North,Smart Lamp,Home,Mobile,Campaign_C,44,861,low,2696.0,0,low_stock,0
2025-11-06,West,Smart Lamp,Home,Web,Campaign_A,48,684,low,4091.98,0,low_stock,0
2025-11-06,West,Laptop,Electronics,Mobile,Campaign_B,45,1027,none,51972.18,0,in_stock,0
2025-11-06,East,Dumbbell Set,Sports,Web,,27,615,none,3825.46,0,in_stock,0
2025-11-06,East,Running Shoes,Fashion,Web,Campaign_B,57,808,low,6654.7,0,in_stock,0
2025-11-06,East,Tablet,Electronics,Web,Campaign_A,14,283,none,7215.11,0,in_stock,0
2025-11-06,West,Dumbbell Set,Sports,Mobile,Campaign_A,42,914,low,6722.51,0,in_stock,0
2025-11-07,South,Skincare Kit,Beauty,Web,Campaign_C,41,846,none,3568.34,0,in_stock,0
2025-11-07,South,Yoga Mat,Sports,Web,Campaign_C,12,974,none,638.88,0,out_of_stock,0
2025-11-07,North,Skincare Kit,Beauty,Retail,Campaign_A,19,321,medium,1658.97,0,in_stock,0
2025-11-07,North,Running Shoes,Fashion,Retail,Campaign_C,28,585,low,2973.69,0,in_stock,0
2025-11-07,North,Headphones,Electronics,Retail,Campaign_A,7,151,none,1687.48,0,in_stock,0
2025-11-07,South,Standing Desk,Furniture,Mobile,Campaign_A,29,325,low,19070.19,0,in_stock,0
2025-11-07,West,Running Shoes,Fashion,Web,,45,370,high,3378.61,0,low_stock,0
2025-11-07,West,Dumbbell Set,Sports,Web,Campaign_A,56,1352,low,8238.45,0,in_stock,0
2025-11-07,East,Skincare Kit,Beauty,Mobile,Campaign_B,46,715,none,4923.6,0,in_stock,0
2025-11-07,East,Dumbbell Set,Sports,Web,Campaign_A,38,652,medium,4859.22,0,in_stock,0
2025-11-07,North,Smart Lamp,Home,Retail,Campaign_B,8,606,low,607.88,0,out_of_stock,0
2025-11-08,South,Skincare Kit,Beauty,Mobile,Campaign_A,38,405,none,4666.85,0,in_stock,0
2025-11-08,East,Headphones,Electronics,Retail,Campaign_A,84,1861,medium,16292.94,0,in_stock,0
2025-11-08,East,Winter Jacket,Fashion,Web,Campaign_C,59,708,none,11429.17,0,in_stock,0
2025-11-08,East,Standing Desk,Furniture,Web,Campaign_A,85,1481,high,40806.02,0,in_stock,0
2025-11-08,East,Smart Lamp,Home,Mobile,Campaign_C,63,949,none,4406.92,0,low_stock,0
2025-11-08,West,Dumbbell Set,Sports,Web,Campaign_B,21,1321,medium,2403.83,0,out_of_stock,0
2025-11-08,West,Running Shoes,Fashion,Mobile,Campaign_A,43,894,none,6533.83,0,in_stock,0
2025-11-08,North,Winter Jacket,Fashion,Mobile,Campaign_A,29,317,medium,6555.8,0,in_stock,0
2025-11-08,North,Laptop,Electronics,Web,Campaign_B,41,449,medium,32577.85,0,low_stock,0
2025-11-08,South,Running Shoes,Fashion,Mobile,Campaign_B,49,428,none,5746.35,0,in_stock,0
2025-11-09,North,Organic Bundle,Grocery,Retail,,45,940,none,2574.13,0,in_stock,0
2025-11-09,North,Skincare Kit,Beauty,Retail,Campaign_A,9,292,none,1043.63,0,out_of_stock,0
2025-11-09,South,Tablet,Electronics,Web,Campaign_C,37,592,medium,14637.3,0,in_stock,0
2025-11-09,North,Standing Desk,Furniture,Mobile,Campaign_C,61,893,none,32835.56,0,in_stock,0
2025-11-09,North,Smart Lamp,Home,Mobile,Campaign_A,45,624,low,4129.72,0,in_stock,0
2025-11-09,South,Running Shoes,Fashion,Web,Campaign_A,60,736,medium,6632.8,0,in_stock,0
2025-11-09,West,Smart Lamp,Home,Mobile,Campaign_A,21,409,none,1843.44,0,low_stock,0
2025-11-09,East,Smart Lamp,Home,Web,Campaign_B,31,435,low,2385.66,0,in_stock,0
2025-11-09,East,Coffee Pack,Grocery,Web,Campaign_C,57,526,medium,1337.54,0,in_stock,0
2025-11-09,East,Winter Jacket,Fashion,Mobile,Campaign_C,31,374,high,4164.76,0,in_stock,0
2025-11-09,West,T-Shirt,Fashion,Mobile,Campaign_A,28,601,high,890.24,0,low_stock,0
2025-11-10,South,Organic Bundle,Grocery,Retail,Campaign_A,55,912,none,4305.18,0,in_stock,0
2025-11-10,South,Smart Lamp,Home,Web,,36,880,low,2452.97,0,in_stock,0
2025-11-10,South,Winter Jacket,Fashion,Mobile,Campaign_B,62,1109,none,13479.42,0,in_stock,0
2025-11-10,North,Smart Lamp,Home,Web,Campaign_A,32,548,none,2860.56,0,in_stock,0
2025-11-10,North,Skincare Kit,Beauty,Retail,Campaign_B,65,1375,none,6621.01,0,in_stock,0
2025-11-10,West,Smartphone,Electronics,Mobile,Campaign_A,58,618,medium,41119.48,0,in_stock,0
2025-11-10,West,T-Shirt,Fashion,Retail,Campaign_A,45,440,high,1267.87,0,in_stock,0
2025-11-10,East,Skincare Kit,Beauty,Mobile,Campaign_A,53,652,none,6304.22,0,in_stock,0
2025-11-10,East,Snack Box,Grocery,Web,Campaign_C,49,1191,none,842.1,0,low_stock,0
2025-11-10,East,T-Shirt,Fashion,Web,Campaign_C,31,444,none,1223.18,0,in_stock,0
2025-11-10,East,Office Chair,Furniture,Mobile,Campaign_B,20,489,none,8097.62,0,low_stock,0
2025-11-11,South,Smartphone,Electronics,Mobile,Campaign_B,43,712,none,32476.8,0,in_stock,0
2025-11-11,South,Skincare Kit,Beauty,Retail,Campaign_A,62,820,low,6799.19,0,in_stock,0
2025-11-11,North,Office Chair,Furniture,Retail,Campaign_C,52,528,low,17865.77,0,in_stock,0
2025-11-11,North,Smart Lamp,Home,Mobile,Campaign_A,36,640,medium,2671.57,0,in_stock,0
2025-11-11,North,Skincare Kit,Beauty,Web,Campaign_B,71,947,medium,5276.93,0,in_stock,0
2025-11-11,West,Yoga Mat,Sports,Web,Campaign_A,13,292,none,704.69,0,in_stock,0
2025-11-11,West,Smart Lamp,Home,Retail,Campaign_A,21,375,medium,1465.76,0,low_stock,0
2025-11-11,West,Laptop,Electronics,Web,Campaign_B,25,288,low,25911.43,0,in_stock,0
2025-11-11,East,Organic Bundle,Grocery,Retail,Campaign_B,10,202,high,404.34,0,in_stock,0
2025-11-11,East,Office Chair,Furniture,Mobile,Campaign_C,50,499,none,15547.41,0,low_stock,0
2025-11-11,West,Skincare Kit,Beauty,Web,Campaign_C,53,853,none,4393.64,0,in_stock,0
2025-11-12,West,Snack Box,Grocery,Mobile,Campaign_C,46,673,none,868.14,0,in_stock,0
2025-11-12,East,Office Chair,Furniture,Web,Campaign_B,39,480,low,11876.59,0,in_stock,0
2025-11-12,East,Smart Lamp,Home,Mobile,Campaign_B,36,312,none,3018.28,0,in_stock,0
2025-11-12,East,Dumbbell Set,Sports,Web,Campaign_A,48,861,none,8016.88,0,in_stock,0
2025-11-12,West,Dumbbell Set,Sports,Retail,Campaign_A,53,785,low,8790.95,0,in_stock,0
2025-11-12,North,Organic Bundle,Grocery,Web,Campaign_A,46,1147,none,3421.83,0,in_stock,0
2025-11-12,North,Standing Desk,Furniture,Web,,39,386,none,19905.85,0,in_stock,0
2025-11-12,South,Skincare Kit,Beauty,Web,Campaign_C,16,169,none,1542.2,0,in_stock,0
2025-11-12,South,Headphones,Electronics,Retail,Campaign_B,53,1213,medium,9599.52,0,in_stock,0
2025-11-13,South,Winter Jacket,Fashion,Retail,Campaign_B,52,1095,none,10355.45,0,in_stock,0
2025-11-13,North,Headphones,Electronics,Web,Campaign_B,21,188,low,3672.43,0,in_stock,0
2025-11-13,South,Yoga Mat,Sports,Web,Campaign_A,28,618,low,1386.47,0,in_stock,0
2025-11-13,South,Skincare Kit,Beauty,Retail,Campaign_B,11,220,low,980.07,0,in_stock,0
2025-11-13,North,Organic Bundle,Grocery,Web,Campaign_B,38,837,none,2179.06,0,in_stock,0
2025-11-13,East,Standing Desk,Furniture,Web,Campaign_A,49,1156,none,38933.51,0,in_stock,0
2025-11-13,West,Office Chair,Furniture,Web,Campaign_C,30,381,none,10716.58,0,in_stock,0
2025-11-13,West,T-Shirt,Fashion,Web,Campaign_A,22,373,medium,726.26,0,in_stock,0
2025-11-13,East,Winter Jacket,Fashion,Mobile,Campaign_B,51,990,none,10235.25,0,in_stock,0
2025-11-13,East,Smart Lamp,Home,Mobile,Campaign_A,20,204,high,1235.48,0,in_stock,0
2025-11-13,West,Yoga Mat,Sports,Web,Campaign_B,71,1001,low,3461.9,0,low_stock,0
2025-11-14,South,Laptop,Electronics,Web,Campaign_B,61,1203,medium,54979.48,0,low_stock,0
2025-11-14,South,Dumbbell Set,Sports,Web,Campaign_B,35,421,medium,4123.12,0,in_stock,0
2025-11-14,North,Skincare Kit,Beauty,Web,Campaign_B,45,414,none,4017.79,0,in_stock,0
2025-11-14,North,Laptop,Electronics,Mobile,Campaign_A,1,24,low,1009.44,0,low_stock,0
2025-11-14,West,Smart Lamp,Home,Web,Campaign_B,42,430,none,3042.21,0,low_stock,0
2025-11-14,East,Skincare Kit,Beauty,Web,Campaign_A,27,222,high,2202.41,0,in_stock,0
2025-11-14,East,Snack Box,Grocery,Web,Campaign_A,44,892,low,971.19,0,in_stock,0
2025-11-14,East,Headphones,Electronics,Web,Campaign_B,26,536,none,5407.04,0,low_stock,0
2025-11-14,East,Smart Lamp,Home,Web,Campaign_C,47,419,none,3082.21,0,in_stock,0
2025-11-14,West,Dumbbell Set,Sports,Mobile,Campaign_A,50,1158,none,9354.56,0,in_stock,0
2025-11-15,North,Yoga Mat,Sports,Web,Campaign_C,27,388,low,1206.74,0,in_stock,0
2025-11-15,South,Smartphone,Electronics,Web,Campaign_A,46,982,low,37703.29,0,low_stock,0
2025-11-15,South,Winter Jacket,Fashion,Mobile,Campaign_A,45,1065,none,10375.39,0,in_stock,0
2025-11-15,South,Coffee Pack,Grocery,Web,Campaign_A,68,1650,none,2554.13,0,in_stock,0
2025-11-15,South,Dumbbell Set,Sports,Web,Campaign_B,34,445,low,4387.74,0,low_stock,0
2025-11-15,North,Skincare Kit,Beauty,Web,Campaign_A,47,784,low,4254.55,0,in_stock,0
2025-11-15,East,Laptop,Electronics,Mobile,Campaign_C,64,713,low,61444.42,0,in_stock,0
2025-11-15,West,Winter Jacket,Fashion,Retail,Campaign_B,43,806,none,9966.55,0,in_stock,0
2025-11-15,West,Smart Lamp,Home,Web,Campaign_A,49,423,low,3618.67,0,low_stock,0
2025-11-15,West,Coffee Pack,Grocery,Mobile,Campaign_B,35,771,none,1059.32,0,in_stock,0
2025-11-15,East,Office Chair,Furniture,Mobile,Campaign_A,36,294,low,15288.69,0,low_stock,0
2025-11-15,East,Smart Lamp,Home,Retail,Campaign_A,57,588,none,4569.9,0,in_stock,0
2025-11-15,West,Office Chair,Furniture,Web,Campaign_A,75,1342,none,33222.14,0,in_stock,0
2025-11-16,South,Skincare Kit,Beauty,Mobile,Campaign_A,57,976,low,5887.48,0,in_stock,0
2025-11-16,South,Yoga Mat,Sports,Mobile,Campaign_B,57,880,none,2791.43,0,in_stock,0
2025-11-16,North,Snack Box,Grocery,Web,Campaign_A,53,833,none,1148.46,0,in_stock,0
2025-11-16,North,Standing Desk,Furniture,Retail,Campaign_B,69,1127,none,45378.07,0,low_stock,0
2025-11-16,West,Laptop,Electronics,Web,Campaign_B,20,196,low,21221.31,0,low_stock,0
2025-11-16,East,Snack Box,Grocery,Retail,Campaign_B,34,534,none,769.03,0,in_stock,0
2025-11-16,West,Office Chair,Furniture,Web,Campaign_A,54,1264,none,22519.9,0,in_stock,0
2025-11-16,East,Smart Lamp,Home,Web,,20,1412,low,1256.54,0,out_of_stock,0
2025-11-16,West,Skincare Kit,Beauty,Web,Campaign_A,45,392,none,5330.24,0,in_stock,0
2025-11-16,East,Yoga Mat,Sports,Mobile,Campaign_C,8,195,low,354.63,0,in_stock,0
2025-11-16,East,Skincare Kit,Beauty,Mobile,Campaign_A,32,706,none,3630.69,0,in_stock,0
2025-11-17,South,Dumbbell Set,Sports,Web,Campaign_C,56,490,low,7447.72,0,low_stock,0
2025-11-17,South,Standing Desk,Furniture,Web,Campaign_C,59,1418,medium,27798.76,0,in_stock,0
2025-11-17,North,Dumbbell Set,Sports,Web,Campaign_A,25,202,medium,3477.24,0,low_stock,0
2025-11-17,North,Coffee Pack,Grocery,Web,Campaign_A,13,287,none,525.83,0,in_stock,0
2025-11-17,West,Dumbbell Set,Sports,Web,Campaign_B,47,894,none,7594.4,0,in_stock,0
2025-11-17,North,Standing Desk,Furniture,Web,Campaign_A,39,517,none,29229.97,0,in_stock,0
2025-11-17,West,Organic Bundle,Grocery,Web,Campaign_A,57,762,high,3141.31,0,in_stock,0
2025-11-17,West,Smart Lamp,Home,Web,Campaign_B,53,735,high,2663.87,0,in_stock,0
2025-11-17,East,Skincare Kit,Beauty,Mobile,Campaign_C,44,1003,medium,2868.54,0,in_stock,0
2025-11-17,East,Office Chair,Furniture,Web,Campaign_C,20,343,high,4213.97,0,in_stock,0
2025-11-17,West,T-Shirt,Fashion,Mobile,Campaign_C,50,996,none,1920.8,0,low_stock,0
2025-11-18,North,Skincare Kit,Beauty,Web,Campaign_C,42,532,medium,2853.32,0,in_stock,0
2025-11-18,South,Skincare Kit,Beauty,Web,Campaign_C,49,717,high,2731.49,0,in_stock,0
2025-11-18,South,Smartphone,Electronics,Retail,Campaign_B,42,608,none,28219.7,0,in_stock,0
2025-11-18,South,Yoga Mat,Sports,Mobile,Campaign_C,30,556,high,1087.79,0,in_stock,0
2025-11-18,North,Dumbbell Set,Sports,Retail,Campaign_A,58,895,low,8307.33,0,in_stock,0
2025-11-18,North,Running Shoes,Fashion,Mobile,Campaign_A,48,823,medium,5939.18,0,in_stock,0
2025-11-18,North,Smartphone,Electronics,Mobile,Campaign_A,2,16,none,1509.32,0,in_stock,0
2025-11-18,East,Laptop,Electronics,Web,Campaign_B,43,653,none,46897.96,0,in_stock,0
2025-11-18,West,Skincare Kit,Beauty,Mobile,Campaign_A,6,62,low,593.04,0,in_stock,0
2025-11-18,West,Smart Lamp,Home,Mobile,Campaign_B,14,211,high,784.47,0,in_stock,0
2025-11-18,East,Office Chair,Furniture,Retail,Campaign_A,53,1179,none,23495.28,0,in_stock,0
2025-11-18,East,Smart Lamp,Home,Mobile,,39,525,low,2710.29,0,in_stock,0
2025-11-18,East,Dumbbell Set,Sports,Mobile,Campaign_C,25,489,medium,3045.32,0,low_stock,0
2025-11-18,West,Dumbbell Set,Sports,Web,Campaign_C,40,833,none,5194.87,0,in_stock,0
2025-11-19,North,Laptop,Electronics,Web,Campaign_B,37,525,medium,31232.95,0,in_stock,0
2025-11-19,South,Laptop,Electronics,Web,Campaign_A,43,794,low,43280.19,0,in_stock,0
2025-11-19,South,Smart Lamp,Home,Mobile,Campaign_A,34,496,none,2832.84,0,in_stock,0
2025-11-19,West,Organic Bundle,Grocery,Web,Campaign_C,42,591,none,2441.39,0,in_stock,0
2025-11-19,North,Organic Bundle,Grocery,Web,,51,1037,low,2615.14,0,in_stock,0
2025-11-19,East,Organic Bundle,Grocery,Web,Campaign_B,44,364,high,1762.46,0,in_stock,0
2025-11-19,West,Winter Jacket,Fashion,Retail,Campaign_A,30,719,medium,5434.36,0,in_stock,0
2025-11-19,East,Skincare Kit,Beauty,Web,Campaign_C,15,1223,low,1218.65,0,out_of_stock,0
2025-11-19,East,Running Shoes,Fashion,Web,Campaign_A,22,306,low,2881.18,0,low_stock,0
2025-11-20,South,Office Chair,Furniture,Mobile,Campaign_A,47,382,medium,16188.48,0,in_stock,0
2025-11-20,South,Smart Lamp,Home,Mobile,Campaign_B,39,379,none,2857.61,0,in_stock,0
2025-11-20,North,Standing Desk,Furniture,Mobile,Campaign_B,31,632,none,21352.11,0,in_stock,0
2025-11-20,North,Smart Lamp,Home,Mobile,Campaign_B,15,174,none,1273.87,0,in_stock,0
2025-11-20,North,Skincare Kit,Beauty,Mobile,,28,481,low,2318.68,0,in_stock,0
2025-11-20,West,Skincare Kit,Beauty,Web,Campaign_A,43,377,low,4760.97,0,in_stock,0
