date,region,product,category,channel,campaign,inventory_status,discount_band,holiday_flag,incident_flag,revenue,orders,impressions,avg_order_value,conversion_rate
2025-11-21,East,Organic Bundle,Grocery,Retail,Campaign_A,in_stock,none,0,0,5095.96,64,646,79.62,9.9071
2025-11-21,East,Dumbbell Set,Sports,Web,Campaign_B,in_stock,none,0,0,8235.37,53,875,155.38,6.0571
2025-11-21,North,Office Chair,Furniture,Web,Campaign_A,in_stock,medium,0,0,10305.33,33,304,312.28,10.8553
2025-11-22,West,Dumbbell Set,Sports,Mobile,Campaign_B,in_stock,low,0,0,4464.26,31,421,144.01,7.3634
2025-11-22,West,Tablet,Electronics,Mobile,Unknown,low_stock,low,0,0,24673.3,63,1120,391.64,5.625
2025-11-22,West,Smart Lamp,Home,Mobile,Unknown,in_stock,none,0,0,4110.36,63,882,65.24,7.1429
2025-11-22,West,Office Chair,Furniture,Retail,Unknown,out_of_stock,low,0,0,7749.92,28,1600,276.78,1.75
2025-11-22,South,Smart Lamp,Home,Retail,Unknown,in_stock,none,0,0,3011.82,40,505,75.3,7.9208
2025-11-22,North,Smart Lamp,Home,Web,Campaign_A,in_stock,none,0,0,4295.28,48,606,89.48,7.9208
2025-11-22,South,Dumbbell Set,Sports,Web,Campaign_B,in_stock,none,0,0,8927.14,58,599,153.92,9.6828
2025-11-22,North,Office Chair,Furniture,Mobile,Campaign_B,in_stock,none,0,0,20820.7,53,1308,392.84,4.052
2025-11-22,East,Standing Desk,Furniture,Mobile,Unknown,in_stock,none,0,0,19329.14,38,388,508.66,9.7938
2025-11-22,East,Dumbbell Set,Sports,Mobile,Campaign_A,in_stock,none,0,0,8621.29,49,466,175.94,10.515
2025-11-23,West,Tablet,Electronics,Web,Campaign_C,in_stock,low,0,0,19117.51,47,874,406.76,5.3776
2025-11-23,West,Skincare Kit,Beauty,Web,Campaign_A,in_stock,low,0,0,3682.93,41,621,89.83,6.6023
2025-11-23,West,Organic Bundle,Grocery,Web,Campaign_A,in_stock,low,0,0,4613.74,77,1405,59.92,5.4804
2025-11-23,South,Yoga Mat,Sports,Web,Campaign_B,in_stock,low,0,0,2684.11,64,561,41.94,11.4082
2025-11-23,South,Snack Box,Grocery,Mobile,Campaign_C,in_stock,low,0,0,302.97,19,222,15.95,8.5586
2025-11-23,North,Yoga Mat,Sports,Retail,Campaign_B,in_stock,low,0,0,1155.14,26,516,44.43,5.0388
2025-11-23,North,Smart Lamp,Home,Web,Campaign_A,in_stock,none,0,0,5544.34,55,586,100.81,9.3857
2025-11-23,East,Smart Lamp,Home,Web,Campaign_A,in_stock,none,0,0,648.9,7,98,92.7,7.1429
2025-11-23,East,Skincare Kit,Beauty,Mobile,Campaign_B,in_stock,low,0,0,5805.41,60,789,96.76,7.6046
2025-11-23,South,Skincare Kit,Beauty,Web,Campaign_B,in_stock,none,0,0,4940.8,53,1136,93.22,4.6655
2025-11-24,South,Laptop,Electronics,Retail,Campaign_B,in_stock,none,0,0,47558.84,47,676,1011.89,6.9527
2025-11-24,West,Snack Box,Grocery,Retail,Campaign_C,in_stock,none,0,0,715.03,35,377,20.43,9.2838
2025-11-24,West,Skincare Kit,Beauty,Mobile,Campaign_B,out_of_stock,medium,0,0,749.34,9,645,83.26,1.3953
2025-11-24,South,Standing Desk,Furniture,Web,Campaign_B,in_stock,none,0,0,34547.64,50,1016,690.95,4.9213
2025-11-24,South,Skincare Kit,Beauty,Retail,Campaign_C,in_stock,medium,0,0,2442.44,36,570,67.85,6.3158
2025-11-24,South,Dumbbell Set,Sports,Mobile,Campaign_A,in_stock,low,0,0,9927.78,64,1422,155.12,4.5007
2025-11-24,East,Tablet,Electronics,Mobile,Campaign_A,in_stock,low,0,0,19577.62,36,566,543.82,6.3604
2025-11-24,North,T-Shirt,Fashion,Retail,Campaign_A,out_of_stock,none,0,0,621.04,12,1037,51.75,1.1572
2025-11-24,North,Organic Bundle,Grocery,Web,Campaign_A,in_stock,medium,0,0,1416.49,22,296,64.39,7.4324
2025-11-24,North,Laptop,Electronics,Web,Campaign_A,low_stock,none,0,0,35333.87,31,398,1139.8,7.7889
2025-11-24,East,Office Chair,Furniture,Web,Campaign_A,in_stock,none,0,0,25381.83,60,801,423.03,7.4906
2025-11-24,North,Yoga Mat,Sports,Web,Campaign_A,low_stock,none,0,0,1960.47,34,793,57.66,4.2875
2025-11-25,South,Standing Desk,Furniture,Web,Campaign_B,low_stock,none,0,0,22791.22,38,491,599.77,7.7393
2025-11-25,West,Yoga Mat,Sports,Web,Campaign_B,out_of_stock,none,0,0,497.28,8,360,62.16,2.2222
2025-11-25,West,Smart Lamp,Home,Web,Campaign_B,in_stock,none,0,0,4451.18,60,1423,74.19,4.2164
2025-11-25,West,Organic Bundle,Grocery,Web,Campaign_B,in_stock,low,0,0,3654.99,65,1615,56.23,4.0248
2025-11-25,West,Laptop,Electronics,Web,Campaign_B,in_stock,none,0,0,22396.28,19,196,1178.75,9.6939
2025-11-25,North,Smart Lamp,Home,Mobile,Campaign_A,in_stock,medium,0,0,1844.74,28,321,65.88,8.7227
2025-11-25,East,Standing Desk,Furniture,Web,Campaign_C,in_stock,low,0,0,10084.75,17,353,593.22,4.8159
2025-11-25,North,Organic Bundle,Grocery,Web,Campaign_C,in_stock,medium,0,0,1931.04,38,373,50.82,10.1877
2025-11-25,East,Running Shoes,Fashion,Web,Campaign_C,in_stock,medium,0,0,4701.02,49,600,95.94,8.1667
2025-11-25,East,Organic Bundle,Grocery,Web,Campaign_B,in_stock,low,0,0,1528.32,27,615,56.6,4.3902
2025-11-25,East,Laptop,Electronics,Mobile,Unknown,in_stock,medium,0,0,59657.08,72,1293,828.57,5.5684
2025-11-25,South,Organic Bundle,Grocery,Web,Campaign_C,in_stock,medium,0,0,964.18,23,262,41.92,8.7786
2025-11-26,West,T-Shirt,Fashion,Mobile,Campaign_A,in_stock,none,0,0,2349.61,57,1397,41.22,4.0802
2025-11-26,South,Skincare Kit,Beauty,Mobile,Campaign_B,low_stock,none,0,0,1934.85,22,449,87.95,4.8998
2025-11-26,South,Office Chair,Furniture,Web,Campaign_C,in_stock,none,0,0,16054.44,52,597,308.74,8.7102
2025-11-26,South,Laptop,Electronics,Web,Campaign_B,in_stock,medium,0,0,36473.17,43,767,848.21,5.6063
2025-11-26,West,Office Chair,Furniture,Web,Unknown,in_stock,none,0,0,13213.01,44,1011,300.3,4.3521
2025-11-26,North,Snack Box,Grocery,Web,Campaign_A,in_stock,low,0,0,872.21,46,588,18.96,7.8231
2025-11-26,North,Smartphone,Electronics,Web,Campaign_C,in_stock,none,0,0,19587.84,29,492,675.44,5.8943
2025-11-26,East,Skincare Kit,Beauty,Web,Campaign_B,low_stock,none,0,0,4718.0,50,1111,94.36,4.5005
2025-11-26,East,Dumbbell Set,Sports,Retail,Campaign_A,in_stock,none,0,0,3071.15,19,182,161.64,10.4396
2025-11-26,North,Yoga Mat,Sports,Web,Campaign_C,in_stock,low,0,0,1760.77,38,598,46.34,6.3545
2025-11-27,West,Skincare Kit,Beauty,Web,Campaign_A,in_stock,none,0,0,3943.28,32,340,123.23,9.4118
2025-11-27,West,Headphones,Electronics,Web,Campaign_A,low_stock,medium,0,0,8702.12,46,448,189.18,10.2679
2025-11-27,South,Skincare Kit,Beauty,Retail,Campaign_A,in_stock,none,0,0,2783.98,28,375,99.43,7.4667
2025-11-27,South,Running Shoes,Fashion,Web,Unknown,in_stock,high,0,0,1793.47,23,451,77.98,5.0998
2025-11-27,South,Laptop,Electronics,Web,Campaign_A,in_stock,none,0,0,57523.52,48,737,1198.41,6.5129
2025-11-27,North,Running Shoes,Fashion,Mobile,Campaign_B,in_stock,none,0,0,4383.91,33,297,132.85,11.1111
2025-11-27,East,Yoga Mat,Sports,Mobile,Campaign_A,in_stock,none,0,0,1639.86,31,407,52.9,7.6167
2025-11-27,East,Snack Box,Grocery,Web,Campaign_B,in_stock,none,0,0,799.06,40,396,19.98,10.101
2025-11-27,East,Smart Lamp,Home,Web,Campaign_A,out_of_stock,none,0,0,1514.64,16,1300,94.66,1.2308
2025-11-27,West,Smart Lamp,Home,Mobile,Campaign_B,in_stock,none,0,0,1596.68,21,518,76.03,4.0541
2025-11-27,North,Smart Lamp,Home,Web,Unknown,low_stock,none,0,0,1803.9,27,325,66.81,8.3077
2025-11-28,West,Smart Lamp,Home,Web,Campaign_C,in_stock,none,1,0,2543.27,39,825,65.21,4.7273
2025-11-28,South,Laptop,Electronics,Web,Campaign_A,in_stock,none,1,0,29731.45,25,501,1189.26,4.99
2025-11-28,West,Organic Bundle,Grocery,Web,Campaign_B,in_stock,none,1,0,3453.27,54,785,63.95,6.879
2025-11-28,West,Office Chair,Furniture,Web,Campaign_C,in_stock,none,1,0,12020.3,34,818,353.54,4.1565
2025-11-28,North,Standing Desk,Furniture,Mobile,Campaign_B,in_stock,low,1,0,32512.87,60,790,541.88,7.5949
2025-11-28,South,Yoga Mat,Sports,Mobile,Campaign_B,low_stock,none,1,0,1723.83,30,688,57.46,4.3605
2025-11-28,North,Running Shoes,Fashion,Web,Campaign_A,in_stock,medium,1,0,5392.66,42,864,128.4,4.8611
2025-11-28,North,Skincare Kit,Beauty,Web,Campaign_A,in_stock,medium,1,0,5194.09,57,1274,91.12,4.4741
2025-11-28,East,Organic Bundle,Grocery,Mobile,Campaign_C,in_stock,low,1,0,2149.58,37,299,58.1,12.3746
2025-11-28,East,Smartphone,Electronics,Web,Campaign_B,in_stock,low,1,0,17858.54,24,341,744.11,7.0381
2025-11-28,South,Smart Lamp,Home,Mobile,Unknown,in_stock,none,1,0,3330.53,51,803,65.3,6.3512
2025-11-28,North,Dumbbell Set,Sports,Mobile,Campaign_C,in_stock,none,1,0,7716.93,59,961,130.8,6.1394
2025-11-28,East,Yoga Mat,Sports,Web,Campaign_B,in_stock,none,1,0,2655.81,53,927,50.11,5.7174
2025-11-29,West,Standing Desk,Furniture,Retail,Campaign_A,in_stock,none,1,0,44185.05,63,529,701.35,11.9093
2025-11-29,West,Smartphone,Electronics,Retail,Unknown,in_stock,none,1,0,30886.15,53,962,582.76,5.5094
2025-11-29,West,Smart Lamp,Home,Web,Campaign_C,in_stock,none,1,0,3980.16,51,924,78.04,5.5195
2025-11-29,West,Skincare Kit,Beauty,Web,Unknown,in_stock,none,1,0,4898.07,52,800,94.19,6.5
2025-11-29,South,Laptop,Electronics,Mobile,Campaign_B,in_stock,none,1,0,20699.15,20,493,1034.96,4.0568
2025-11-29,North,Smartphone,Electronics,Mobile,Campaign_B,in_stock,none,1,0,26797.62,35,610,765.65,5.7377
2025-11-29,South,T-Shirt,Fashion,Retail,Campaign_B,in_stock,low,1,0,2054.92,52,809,39.52,6.4277
2025-11-29,North,Coffee Pack,Grocery,Web,Campaign_A,in_stock,none,1,0,1498.21,37,438,40.49,8.4475
2025-11-29,East,Smart Lamp,Home,Web,Unknown,in_stock,none,1,0,5337.94,71,712,75.18,9.9719
2025-11-29,East,Skincare Kit,Beauty,Web,Campaign_A,in_stock,high,1,0,4019.19,50,400,80.38,12.5
2025-11-29,East,Running Shoes,Fashion,Web,Unknown,in_stock,none,1,0,9162.24,75,693,122.16,10.8225
2025-11-29,East,Headphones,Electronics,Web,Unknown,in_stock,none,1,0,11094.07,63,888,176.1,7.0946
2025-11-29,North,Office Chair,Furniture,Web,Campaign_C,in_stock,none,1,0,12265.55,36,605,340.71,5.9504
2025-11-30,South,Snack Box,Grocery,Web,Campaign_A,in_stock,low,0,0,1210.68,59,496,20.52,11.8952
2025-11-30,West,Snack Box,Grocery,Web,Campaign_C,in_stock,low,0,0,622.92,35,813,17.8,4.305
2025-11-30,West,Winter Jacket,Fashion,Web,Campaign_B,in_stock,low,0,0,4081.53,23,356,177.46,6.4607
2025-11-30,West,Smart Lamp,Home,Web,Campaign_B,in_stock,low,0,0,5972.78,76,1497,78.59,5.0768
2025-11-30,South,T-Shirt,Fashion,Web,Unknown,in_stock,high,0,0,326.97,12,96,27.25,12.5
2025-11-30,North,Standing Desk,Furniture,Web,Campaign_A,in_stock,none,0,0,48290.28,75,1725,643.87,4.3478
2025-11-30,East,Running Shoes,Fashion,Mobile,Campaign_A,in_stock,low,0,0,9376.44,74,1198,126.71,6.177
2025-11-30,North,Dumbbell Set,Sports,Web,Unknown,in_stock,none,0,0,9478.13,79,1692,119.98,4.669
2025-11-30,East,Standing Desk,Furniture,Mobile,Campaign_B,low_stock,high,0,0,24223.29,49,1120,494.35,4.375
2025-11-30,East,Smart Lamp,Home,Mobile,Campaign_C,in_stock,low,0,0,4693.09,73,1357,64.29,5.3795
2025-11-30,East,Coffee Pack,Grocery,Web,Unknown,in_stock,none,0,0,1967.24,64,926,30.74,6.9114
2025-11-30,North,Running Shoes,Fashion,Web,Campaign_B,in_stock,high,0,0,5422.9,67,1398,80.94,4.7926
2025-12-01,West,Yoga Mat,Sports,Mobile,Campaign_A,out_of_stock,low,0,0,546.64,9,670,60.74,1.3433
2025-12-01,West,Smartphone,Electronics,Mobile,Campaign_C,in_stock,medium,0,0,29957.41,48,948,624.11,5.0633
2025-12-01,West,Running Shoes,Fashion,Web,Campaign_C,in_stock,medium,0,0,5325.67,53,1133,100.48,4.6778
2025-12-01,West,Organic Bundle,Grocery,Web,Campaign_A,in_stock,low,0,0,1413.98,24,541,58.92,4.4362
2025-12-01,South,Tablet,Electronics,Mobile,Unknown,in_stock,none,0,0,14060.36,36,829,390.57,4.3426
2025-12-01,South,Smart Lamp,Home,Retail,Campaign_C,in_stock,none,0,0,1700.57,26,270,65.41,9.6296
2025-12-01,North,Smartphone,Electronics,Web,Campaign_A,out_of_stock,high,0,0,11615.47,18,1213,645.3,1.4839
2025-12-01,South,Coffee Pack,Grocery,Web,Campaign_C,in_stock,none,0,0,1185.18,44,508,26.94,8.6614
2025-12-01,North,Dumbbell Set,Sports,Mobile,Campaign_A,in_stock,low,0,0,7913.9,48,656,164.87,7.3171
2025-12-01,North,Coffee Pack,Grocery,Web,Campaign_A,low_stock,none,0,0,911.06,28,289,32.54,9.6886
2025-12-01,East,Yoga Mat,Sports,Web,Campaign_B,in_stock,low,0,0,2832.53,58,1408,48.84,4.1193
2025-12-01,East,Standing Desk,Furniture,Web,Campaign_C,in_stock,high,0,0,17330.54,48,979,361.05,4.903
2025-12-01,East,Snack Box,Grocery,Retail,Campaign_C,in_stock,low,0,0,1044.55,61,791,17.12,7.7118
2025-12-01,East,Running Shoes,Fashion,Mobile,Campaign_A,in_stock,none,0,0,6707.54,45,1035,149.06,4.3478
2025-12-01,North,Smart Lamp,Home,Web,Unknown,in_stock,medium,0,0,881.35,14,255,62.95,5.4902
2025-12-02,West,Smart Lamp,Home,Web,Campaign_B,in_stock,none,0,0,2025.01,28,369,72.32,7.5881
2025-12-02,West,Office Chair,Furniture,Web,Campaign_A,in_stock,high,0,0,13154.28,46,415,285.96,11.0843
2025-12-02,South,Standing Desk,Furniture,Web,Campaign_A,in_stock,none,0,0,26687.83,37,357,721.29,10.3641
2025-12-02,South,Dumbbell Set,Sports,Mobile,Campaign_A,in_stock,low,0,0,11720.46,71,1022,165.08,6.9472
2025-12-02,North,Yoga Mat,Sports,Web,Campaign_A,in_stock,low,0,0,2235.18,47,609,47.56,7.7176
2025-12-02,West,Headphones,Electronics,Web,Campaign_A,in_stock,low,0,0,12235.39,56,1086,218.49,5.1565
2025-12-02,North,Laptop,Electronics,Web,Campaign_A,in_stock,medium,0,0,21273.16,20,268,1063.66,7.4627
2025-12-02,East,Yoga Mat,Sports,Web,Campaign_B,in_stock,low,0,0,1363.01,32,594,42.59,5.3872
2025-12-02,East,Skincare Kit,Beauty,Retail,Campaign_B,in_stock,none,0,0,801.85,9,136,89.09,6.6176
2025-12-02,East,Office Chair,Furniture,Web,Campaign_A,in_stock,medium,0,0,9746.46,32,784,304.58,4.0816
2025-12-02,North,Running Shoes,Fashion,Retail,Campaign_A,low_stock,none,0,0,886.6,6,131,147.77,4.5802
2025-12-03,West,Dumbbell Set,Sports,Web,Campaign_B,in_stock,medium,0,0,3975.64,30,330,132.52,9.0909
2025-12-03,South,Smart Lamp,Home,Web,Campaign_C,in_stock,low,0,0,2368.3,39,866,60.73,4.5035
2025-12-03,South,Headphones,Electronics,Retail,Campaign_B,in_stock,medium,0,0,6384.61,36,317,177.35,11.3565
2025-12-03,South,Dumbbell Set,Sports,Mobile,Campaign_B,in_stock,low,0,0,8063.22,58,1125,139.02,5.1556
2025-12-03,North,Smartphone,Electronics,Mobile,Campaign_C,in_stock,none,0,0,14710.42,22,491,668.66,4.4807
2025-12-03,East,Skincare Kit,Beauty,Web,Unknown,low_stock,none,0,0,84.5,1,22,84.5,4.5455
2025-12-03,North,Skincare Kit,Beauty,Web,Campaign_B,in_stock,none,0,0,5449.9,52,1091,104.81,4.7663
2025-12-03,East,Running Shoes,Fashion,Mobile,Campaign_A,in_stock,low,0,0,4026.61,29,240,138.85,12.0833
2025-12-03,East,Organic Bundle,Grocery,Web,Campaign_B,in_stock,none,0,0,1901.73,30,482,63.39,6.2241
2025-12-03,East,Headphones,Electronics,Mobile,Campaign_A,in_stock,low,0,0,5637.22,26,209,216.82,12.4402
2025-12-03,North,Smart Lamp,Home,Mobile,Campaign_B,in_stock,low,0,0,1936.47,27,668,71.72,4.0419
2025-12-03,West,Standing Desk,Furniture,Retail,Campaign_C,in_stock,high,0,0,14740.1,34,312,433.53,10.8974
2025-12-04,South,Winter Jacket,Fashion,Mobile,Unknown,low_stock,none,0,0,11847.09,65,1144,182.26,5.6818
2025-12-04,East,Smart Lamp,Home,Retail,Campaign_C,in_stock,none,0,0,3036.5,41,396,74.06,10.3535
2025-12-04,South,Standing Desk,Furniture,Mobile,Campaign_C,in_stock,low,0,0,22201.69,46,522,482.65,8.8123
2025-12-04,West,Smart Lamp,Home,Mobile,Campaign_A,in_stock,none,0,0,4547.71,45,370,101.06,12.1622
2025-12-04,West,Coffee Pack,Grocery,Web,Campaign_B,in_stock,none,0,0,1505.32,44,540,34.21,8.1481
2025-12-04,South,Laptop,Electronics,Web,Campaign_B,in_stock,high,0,0,51252.55,69,1252,742.79,5.5112
2025-12-04,East,Headphones,Electronics,Web,Campaign_A,in_stock,none,0,0,4859.35,23,368,211.28,6.25
2025-12-04,North,Smart Lamp,Home,Retail,Campaign_B,in_stock,medium,0,0,4064.21,57,905,71.3,6.2983
2025-12-04,North,Dumbbell Set,Sports,Mobile,Campaign_A,in_stock,low,0,0,3983.81,24,329,165.99,7.2948
2025-12-04,East,Snack Box,Grocery,Web,Campaign_B,in_stock,none,0,0,958.29,43,563,22.29,7.6377
2025-12-04,East,Skincare Kit,Beauty,Web,Campaign_B,in_stock,low,0,0,3094.93,36,595,85.97,6.0504
2025-12-04,North,T-Shirt,Fashion,Mobile,Campaign_B,in_stock,none,0,0,1363.62,36,289,37.88,12.4567
2025-12-05,West,Standing Desk,Furniture,Web,Campaign_B,in_stock,low,0,0,18100.46,29,539,624.15,5.3803
2025-12-05,West,Organic Bundle,Grocery,Web,Campaign_C,low_stock,none,0,0,1559.64,29,555,53.78,5.2252
2025-12-05,West,Laptop,Electronics,Web,Campaign_B,low_stock,medium,0,0,42002.88,47,400,893.68,11.75
2025-12-05,South,Yoga Mat,Sports,Web,Campaign_B,low_stock,low,0,0,2322.41,54,834,43.01,6.4748
2025-12-05,South,Smart Lamp,Home,Mobile,Campaign_A,in_stock,none,0,0,4444.36,52,811,85.47,6.4118
2025-12-05,South,Skincare Kit,Beauty,Retail,Unknown,low_stock,low,0,0,2903.27,40,681,72.58,5.8737
2025-12-05,South,Running Shoes,Fashion,Web,Campaign_B,in_stock,none,0,0,3431.09,25,561,137.24,4.4563
2025-12-05,North,Standing Desk,Furniture,Retail,Campaign_B,in_stock,medium,0,0,30008.36,52,598,577.08,8.6957
2025-12-05,North,Snack Box,Grocery,Mobile,Campaign_B,in_stock,none,0,0,679.05,31,678,21.9,4.5723
2025-12-05,North,Headphones,Electronics,Web,Unknown,in_stock,low,0,0,7242.3,42,718,172.44,5.8496
2025-12-05,East,Winter Jacket,Fashion,Web,Campaign_B,in_stock,none,0,0,9962.58,43,638,231.69,6.7398
2025-12-05,East,Tablet,Electronics,Web,Campaign_C,in_stock,none,0,0,22336.73,57,687,391.87,8.2969
2025-12-06,West,Winter Jacket,Fashion,Mobile,Campaign_C,in_stock,high,0,0,6851.6,48,622,142.74,7.717
2025-12-06,West,Snack Box,Grocery,Retail,Campaign_A,in_stock,none,0,0,1762.52,83,849,21.24,9.7762
2025-12-06,West,Skincare Kit,Beauty,Mobile,Campaign_A,in_stock,none,0,0,7449.93,68,1192,109.56,5.7047
2025-12-06,West,Dumbbell Set,Sports,Mobile,Campaign_A,in_stock,none,0,0,8273.8,46,834,179.87,5.5156
2025-12-06,South,Smart Lamp,Home,Web,Campaign_C,in_stock,none,0,0,1218.21,15,314,81.21,4.7771
2025-12-06,East,Smart Lamp,Home,Web,Campaign_A,in_stock,medium,0,0,4704.65,59,1418,79.74,4.1608
2025-12-06,South,Headphones,Electronics,Web,Campaign_B,in_stock,none,0,0,5862.8,26,618,225.49,4.2071
2025-12-06,North,Standing Desk,Furniture,Mobile,Campaign_A,in_stock,low,0,0,45641.17,64,821,713.14,7.7954
2025-12-06,North,Skincare Kit,Beauty,Web,Campaign_B,in_stock,none,0,0,4635.51,44,663,105.35,6.6365
2025-12-06,East,Tablet,Electronics,Mobile,Campaign_C,in_stock,none,0,0,28957.88,72,1374,402.19,5.2402
2025-12-06,South,Skincare Kit,Beauty,Web,Campaign_C,in_stock,low,0,0,3691.54,42,814,87.89,5.1597
2025-12-07,South,Snack Box,Grocery,Web,Campaign_A,in_stock,low,0,0,1503.55,68,482,22.11,14.1079
2025-12-07,West,Smartphone,Electronics,Web,Campaign_B,in_stock,none,0,0,59127.0,71,1608,832.77,4.4154
2025-12-07,West,Skincare Kit,Beauty,Retail,Campaign_B,in_stock,none,0,0,3209.9,35,439,91.71,7.9727
2025-12-07,West,Office Chair,Furniture,Mobile,Campaign_A,in_stock,low,0,0,22533.99,57,1173,395.33,4.8593
2025-12-07,West,Winter Jacket,Fashion,Mobile,Campaign_C,in_stock,none,0,0,11433.04,61,1398,187.43,4.3634
2025-12-07,South,Winter Jacket,Fashion,Retail,Campaign_A,in_stock,high,0,0,14427.59,76,1146,189.84,6.6318
2025-12-07,South,Smart Lamp,Home,Web,Campaign_B,in_stock,high,0,0,2537.85,46,767,55.17,5.9974
2025-12-07,North,Coffee Pack,Grocery,Mobile,Campaign_B,in_stock,medium,0,0,1498.53,51,544,29.38,9.375
2025-12-07,North,Skincare Kit,Beauty,Web,Campaign_A,in_stock,medium,0,0,3948.9,39,803,101.25,4.8568
2025-12-07,North,Headphones,Electronics,Mobile,Campaign_A,in_stock,high,0,0,9298.1,53,964,175.44,5.4979
2025-12-07,East,Yoga Mat,Sports,Retail,Campaign_B,in_stock,low,0,0,3056.54,63,1451,48.52,4.3418
2025-12-07,East,Winter Jacket,Fashion,Web,Campaign_B,low_stock,none,0,0,13377.0,57,1275,234.68,4.4706
2025-12-07,East,Headphones,Electronics,Web,Unknown,in_stock,low,0,0,10046.28,57,671,176.25,8.4948
2025-12-07,North,Winter Jacket,Fashion,Mobile,Campaign_A,in_stock,none,0,0,13329.98,58,666,229.83,8.7087
2025-12-08,West,Standing Desk,Furniture,Mobile,Campaign_C,in_stock,none,0,0,40838.36,65,705,628.28,9.2199
2025-12-08,West,Skincare Kit,Beauty,Retail,Campaign_B,in_stock,none,0,0,4849.15,51,1030,95.08,4.9515
2025-12-08,West,Running Shoes,Fashion,Mobile,Campaign_B,in_stock,low,0,0,6966.61,55,820,126.67,6.7073
2025-12-08,West,Coffee Pack,Grocery,Mobile,Campaign_A,in_stock,medium,0,0,132.43,5,124,26.49,4.0323
2025-12-08,South,Snack Box,Grocery,Mobile,Campaign_A,in_stock,low,0,0,1613.74,64,718,25.21,8.9136
2025-12-08,South,Smart Lamp,Home,Mobile,Campaign_B,in_stock,none,0,0,2385.14,31,265,76.94,11.6981
2025-12-08,South,Skincare Kit,Beauty,Retail,Campaign_A,in_stock,high,0,0,3871.07,49,878,79.0,5.5809
2025-12-08,South,Running Shoes,Fashion,Retail,Campaign_A,in_stock,low,0,0,3366.35,28,630,120.23,4.4444
2025-12-08,North,Yoga Mat,Sports,Mobile,Unknown,in_stock,medium,0,0,1087.74,33,416,32.96,7.9327
2025-12-08,North,Skincare Kit,Beauty,Web,Campaign_C,in_stock,none,0,0,3045.13,38,475,80.14,8.0
2025-12-08,North,Coffee Pack,Grocery,Mobile,Campaign_A,in_stock,high,0,0,937.17,40,457,23.43,8.7527
2025-12-08,East,Smart Lamp,Home,Web,Campaign_B,in_stock,none,0,0,3567.83,40,374,89.2,10.6952
2025-12-08,East,Skincare Kit,Beauty,Mobile,Unknown,in_stock,none,0,0,3627.37,42,345,86.37,12.1739
2025-12-08,East,Office Chair,Furniture,Web,Campaign_B,in_stock,low,0,0,22565.07,60,1385,376.08,4.3321
2025-12-08,East,Headphones,Electronics,Mobile,Campaign_B,in_stock,low,0,0,3709.63,18,243,206.09,7.4074
2025-12-08,North,Smart Lamp,Home,Web,Unknown,in_stock,low,0,0,3020.93,50,1053,60.42,4.7483
2025-12-09,West,Tablet,Electronics,Mobile,Campaign_C,in_stock,low,0,0,17070.07,40,592,426.75,6.7568
2025-12-09,West,Smart Lamp,Home,Mobile,Unknown,in_stock,none,0,0,1015.49,13,320,78.11,4.0625
2025-12-09,West,Organic Bundle,Grocery,Web,Campaign_B,in_stock,medium,0,0,3178.41,56,923,56.76,6.0672
2025-12-09,West,Office Chair,Furniture,Web,Campaign_A,in_stock,none,0,0,26932.3,62,763,434.39,8.1258
2025-12-09,South,Yoga Mat,Sports,Retail,Unknown,in_stock,high,0,0,1224.52,36,668,34.01,5.3892
2025-12-09,South,Smart Lamp,Home,Mobile,Campaign_A,in_stock,medium,0,0,3007.29,39,882,77.11,4.4218
2025-12-09,North,T-Shirt,Fashion,Web,Campaign_A,in_stock,low,0,0,1795.35,46,374,39.03,12.2995
2025-12-09,North,Office Chair,Furniture,Mobile,Campaign_B,low_stock,none,0,0,19767.31,52,928,380.14,5.6034
2025-12-09,North,Headphones,Electronics,Web,Campaign_A,low_stock,none,0,0,15016.7,72,898,208.57,8.0178
2025-12-09,East,Yoga Mat,Sports,Mobile,Campaign_C,in_stock,none,0,0,1853.11,42,1035,44.12,4.058
2025-12-09,East,Skincare Kit,Beauty,Web,Campaign_B,in_stock,none,0,0,5297.83,52,435,101.88,11.954
2025-12-09,East,Running Shoes,Fashion,Web,Campaign_A,in_stock,none,0,0,7746.23,60,1463,129.1,4.1012
2025-12-09,North,Skincare Kit,Beauty,Web,Campaign_A,in_stock,none,0,0,8164.34,70,767,116.63,9.1265
2025-12-10,West,Smartphone,Electronics,Mobile,Campaign_B,low_stock,none,0,0,51940.73,69,1107,752.76,6.2331
2025-12-10,West,Skincare Kit,Beauty,Mobile,Campaign_C,in_stock,none,0,0,3384.29,41,735,82.54,5.5782
2025-12-10,West,Running Shoes,Fashion,Web,Campaign_B,in_stock,none,0,0,2073.61,17,417,121.98,4.0767
2025-12-10,West,Coffee Pack,Grocery,Mobile,Campaign_B,in_stock,none,0,0,1922.89,64,1326,30.05,4.8265
2025-12-10,South,Standing Desk,Furniture,Web,Campaign_A,in_stock,none,0,0,30385.13,46,789,660.55,5.8302
2025-12-10,South,Smartphone,Electronics,Retail,Campaign_C,in_stock,none,0,0,11885.62,18,346,660.31,5.2023
2025-12-10,South,Smart Lamp,Home,Web,Campaign_C,in_stock,low,0,0,1946.64,28,559,69.52,5.0089
2025-12-10,North,Yoga Mat,Sports,Mobile,Campaign_A,in_stock,low,0,0,1066.27,21,412,50.77,5.0971
